,Price,Width of the Display,Height of the Display,Hard Drive Capacity,SSD Capacity,Ram Size,Processor Speed
3904,89.9,,,,,,
3905,413.0,1920.0,1080.0,,120.0,,2.30
3906,171.1,,,,,,
3907,94.5,,,,,,
3908,658.0,1920.0,1080.0,,480.0,,3.00
3909,60.62,,,,,,
3910,549.0,1280.0,720.0,,2.0,,3.10
3911,394.0,1280.0,720.0,,120.0,,3.00
3912,431.8,1280.0,720.0,,120.0,,3.00
3913,341.2,,,,,,
3914,421.0,1280.0,720.0,,480.0,,
3915,238.4,,,,,,
3916,444.0,,,,,,
3917,462.5,1280.0,720.0,,960.0,,2.60
3918,732.5,1280.0,720.0,,2.0,,3.00
3919,521.5,,,,,,
3920,9.43,,,,,,
3921,607.0,1920.0,1080.0,,480.0,,1.49
3922,14.1,,,,,,
3923,115.94,,,,,,
3924,226.6,1920.0,1080.0,,128.0,,2.40
3925,1363.0,1920.0,1080.0,,4.0,,1.99
3926,162.5,,,,,,
3927,387.2,1280.0,720.0,,120.0,,3.00
3928,16.12,,,,,,
3929,50.6,,,,,,
3930,405.5,,,,,,
3931,520.5,1280.0,720.0,,240.0,,3.00
3932,80.7,,,,,,
3933,480.5,1280.0,720.0,,960.0,,2.70
3934,306.8,,,,,,
3935,650.0,1920.0,1080.0,,960.0,,2.80
3936,565.0,1920.0,1080.0,,240.0,,1.49
3937,40.12,,,,,,
3938,1051.0,,,,,,
3939,485.8,1920.0,1080.0,,240.0,,2.80
3940,192.6,,,,,,
3941,269.8,1280.0,720.0,,120.0,,3.00
3942,2288.0,,,,,,
3943,65.8,,,,,,
3944,301.5,,,,,,
3945,460.0,1280.0,720.0,500.0,120.0,,3.00
3946,416.8,1920.0,1080.0,,120.0,,2.30
3947,448.5,,,,,,
3948,59.0,,,,,,
3949,831.0,,,,,,
3950,538.5,1280.0,720.0,,240.0,,3.00
3951,97.3,,,,,,
3952,518.0,,,,,,
3953,532.0,1280.0,720.0,,480.0,,3.00
3954,109.5,,,,,,
3955,166.5,,,,,,
3956,443.0,,,,,,
3957,488.2,,,,,,
3958,525.5,1280.0,720.0,,240.0,,3.00
3959,488.5,,,,,,
3960,304.0,1280.0,720.0,,240.0,,2.60
3961,75.0,,,120.0,,4.0,1.60
3962,81.0,,,,,,
3963,425.0,,,,,,
3964,229.8,1366.0,768.0,,240.0,8.0,1.6
3965,104.4,,,,,,
3966,278.2,,,,,,
3967,120.44,,,,,,
3968,64.44,,,,,,
3969,266.0,,,,,,
3970,43.4,,,,,,
3971,128.1,,,,,,
3972,72.75,,,,,,
3973,69.6,,,256.0,256.0,256.0,
3974,70.0,1366.0,768.0,16.0,16.0,4.0,1.6
3975,218.5,,,,256.0,16.0,1.60
3976,328.0,1920.0,1080.0,,1.0,16.0,2.60
3977,230.0,1920.0,1080.0,256.0,256.0,16.0,1.90
3978,509.5,1920.0,1080.0,512.0,512.0,16.0,2.00
3979,124.0,1920.0,1280.0,64.0,64.0,64.0,1.10
3980,409.0,2736.0,1824.0,,256.0,8.0,2.40
3981,125.94,1366.0,768.0,,240.0,8.0,2.40
3982,60.0,1920.0,1080.0,,,8.0,2.40
3983,636.0,1366.0,768.0,128.0,128.0,4.0,2.80
3984,190.0,,,128.0,128.0,8.0,1.60
3985,89.94,,,,128.0,8.0,1.00
3986,333.2,,,,500.0,16.0,2.60
3987,89.0,1366.0,768.0,,,,1.90
3988,949.0,1900.0,1200.0,,512.0,16.0,1.70
3989,270.0,,,512.0,512.0,16.0,4.80
3990,180.0,1920.0,1080.0,,256.0,8.0,2.50
3991,399.0,1920.0,1080.0,512.0,512.0,32.0,1.7
3992,649.5,1920.0,1080.0,512.0,512.0,16.0,2.10
3993,780.0,1920.0,1080.0,1.0,4.0,64.0,1.70
3994,609.0,1920.0,1200.0,1.0,1.0,16.0,o4.4
3995,255.0,,,500.0,500.0,16.0,
3996,188.0,1920.0,1080.0,512.0,512.0,16.0,4.20
3997,320.0,1920.0,1080.0,750.0,,8.0,2.60
3998,260.0,,,,512.0,8.0,1.60
3999,450.0,1920.0,1080.0,,512.0,16.0,2.80
4000,401.5,1920.0,1080.0,,240.0,,2.80
4001,396.2,1920.0,1080.0,,120.0,,2.80
4002,921.0,,,,,,
4003,156.1,1920.0,1080.0,,256.0,8.0,2.60
4004,414.8,1280.0,720.0,,480.0,,2.60
4005,169.0,,,,,,
4006,363.8,1920.0,1080.0,,480.0,,
4007,350.0,1920.0,1080.0,,1.0,32.0,1.00
4008,129.9,,,,,,
4009,24.25,,,,,,
4010,151.9,,,250.0,120.0,16.0,
4011,758.0,1920.0,1080.0,256.0,256.0,8.0,
4012,388.0,1920.0,1080.0,,256.0,8.0,1.00
4013,374.2,,,,,,
4014,204.5,,,,,,
4015,435.8,,,,,,
4016,190.0,1366.0,768.0,500.0,,8.0,2.30
4017,390.0,1920.0,1080.0,256.0,256.0,8.0,2.40
4018,8.68,,,,,,
4019,57.3,,,,,,
4020,332.0,,,,,,
4021,388.5,1280.0,720.0,,240.0,,
4022,502.2,,,256.0,,8.0,1.7
4023,315.2,,,,,,
4024,64.25,,,,,,
4025,358.5,,,256.0,,16.0,1.6
4026,49.6,,,,,,
4027,286.8,,,256.0,,8.0,1.6
4028,2326.0,1920.0,1080.0,,2.0,,1.99
4029,50.72,,,,,,
4030,399.0,,,,,,
4031,60.75,,,,,,
4032,10.51,,,,,,
4033,321.0,1920.0,1080.0,,240.0,,
4034,2128.0,,,,,,
4035,2144.0,1920.0,1080.0,,240.0,,1.80
4036,492.5,1280.0,720.0,,960.0,,2.70
4037,70.06,,,,,,
4038,528.5,,,,,,
4039,2092.0,,,,,,
4040,416.8,1920.0,1080.0,,120.0,,2.80
4041,385.2,,,,,,
4042,335.2,1280.0,720.0,,120.0,,2.70
4043,2678.0,,,,,,
4044,2144.0,1920.0,1080.0,,240.0,,1.99
4045,127.56,,,,,,
4046,54.97,,,,,,
4047,301.5,,,,,,
4048,94.06,,,,,,
4049,284.2,1280.0,720.0,,240.0,,
4050,375.5,1920.0,1080.0,,120.0,,2.80
4051,374.2,,,,,,
4052,395.0,,,,,,
4053,515.5,,,,,,
4054,491.0,,,,,,
4055,711.5,,,,,,
4056,1046.0,,,,,,
4057,270.2,,,,,,
4058,477.5,1280.0,720.0,,480.0,,3.00
4059,292.2,1280.0,720.0,,120.0,,2.60
4060,462.8,1280.0,720.0,,120.0,,2.40
4061,313.8,,,,,,
4062,93.7,,,,,,
4063,431.8,1280.0,720.0,,240.0,,
4064,21.6,,,,,,
4065,502.5,,,,120.0,,3.00
4066,434.5,1280.0,720.0,,240.0,,3.00
4067,433.8,1920.0,1080.0,,960.0,,2.80
4068,558.0,,,,,,
4069,474.0,,,,,,
4070,331.0,1920.0,1080.0,,128.0,,2.60
4071,59.84,,,,,,
4072,141.4,,,,,,
4073,626.0,,,,,,
4074,349.8,,,,,,
4075,93.94,1600.0,900.0,,,,
4076,125.9,,,,,,
4077,14.14,,,,,,
4078,346.0,1920.0,1080.0,,120.0,,2.80
4079,84.1,,,,,,
4080,316.8,,,256.0,256.0,8.0,
4081,322.2,1920.0,1080.0,,240.0,,
4082,345.8,1280.0,720.0,,240.0,,2.70
4083,307.0,,,,,,
4084,70.75,,,,,,
4085,430.2,1920.0,1080.0,,240.0,,2.80
4086,201.4,,,,,,
4087,95.0,,,,,,
4088,321.2,1280.0,720.0,,240.0,,3.00
4089,70.0,,,,,,
4090,43.5,,,,,,
4091,229.8,1366.0,768.0,,240.0,16.0,1.6
4092,500.0,1280.0,720.0,,240.0,,
4093,324.8,1280.0,720.0,,240.0,,2.70
4094,332.2,1280.0,720.0,,240.0,,2.60
4095,94.7,,,,,,
4096,22.22,,,,,,
4097,294.8,1366.0,768.0,,1.0,16.0,1.6
4098,676.0,1280.0,720.0,,240.0,,
4099,489.2,1280.0,720.0,,120.0,,
4100,124.56,,,,,,
4101,486.5,1280.0,720.0,,120.0,,
4102,446.2,,,160.0,,,2.26
4103,100.0,1366.0,768.0,256.0,256.0,8.0,2.30
4104,371.8,,,,,,
4105,7.6,,,,,,
4106,205.9,,,,,,
4107,593.5,,,,,,
4108,55.03,,,,,,
4109,116.5,,,,,,
4110,155.4,,,,,,
4111,344.8,1366.0,768.0,,2.0,16.0,1.6
4112,431.8,1280.0,720.0,,480.0,,
4113,334.2,,,,,,
4114,269.8,1280.0,720.0,,120.0,,3.00
4115,396.8,1920.0,1080.0,,120.0,,2.80
4116,294.5,,,,,,
4117,384.5,1280.0,720.0,,240.0,,2.60
4118,205.8,,,,,,
4119,245.2,,,,,,
4120,218.8,1024.0,768.0,,,,
4121,270.5,,,,,,
4122,69.3,,,,,,
4123,147.5,1366.0,768.0,,256.0,8.0,
4124,109.5,,,,,,
4125,105.5,,,,,,
4126,441.2,,,,,,
4127,325.0,1280.0,720.0,,120.0,,
4128,152.0,,,,240.0,8.0,
4129,101.4,1366.0,768.0,64.0,64.0,4.0,1.1
4130,42.12,,,,,,
4131,840.0,1920.0,1200.0,512.0,512.0,16.0,2.30
4132,22.0,,,,,,
4133,234.8,1366.0,768.0,,500.0,8.0,1.6
4134,314.0,,,,,,
4135,571.0,,,,,,
4136,108.5,,,,,,
4137,174.4,1920.0,1080.0,,,,
4138,269.8,1366.0,768.0,,1.0,8.0,1.6
4139,356.2,1920.0,1080.0,,480.0,,1.99
4140,392.8,,,,,,
4141,312.2,,,,,,
4142,364.8,,,,,,
4143,465.2,1280.0,720.0,,120.0,,
4144,41.75,,,,,,
4145,147.1,,,,,,
4146,50.78,,,,,,
4147,88.5,,,,,,
4148,92.56,,,,,,
4149,382.5,1280.0,720.0,,240.0,,2.60
4150,394.0,1280.0,720.0,,480.0,,2.60
4151,2182.0,1920.0,1080.0,,480.0,,1.80
4152,1529.0,,,,,,
4153,93.75,,,,,,
4154,300.5,,,,,,
4155,112.5,,,320.0,,2.0,2
4156,90.44,,,,,,
4157,55.4,,,,,,
4158,295.5,,,,,,
4159,304.2,,,,,,
4160,92.6,,,,,,
4161,93.2,,,,,,
4162,21.8,,,,,,
4163,27.77,,,,,,
4164,342.2,,,,,,
4165,89.9,,,,,,
4166,107.44,,,,,,
4167,326.2,,,,,,
4168,3156.0,,,,,,
4169,608.0,,,,,,
4170,268.0,,,,,,
4171,989.5,1280.0,720.0,,480.0,,2.90
4172,640.5,,,,,,
4173,2182.0,1920.0,1080.0,,480.0,,1.99
4174,125.94,,,,,,
4175,319.0,,,,,,
4176,270.2,1280.0,720.0,,120.0,,3.10
4177,429.0,1280.0,720.0,,960.0,,2.60
4178,162.2,,,,,,
4179,93.25,,,,,,
4180,424.8,1920.0,1080.0,,120.0,,2.80
4181,90.94,,,,,,
4182,567.5,,,,,,
